id,source,text
538,visible:span[dir='auto'],"補一個昨天的東吳行
身為黨齡一年的民進黨黨員
當然是要來去踢館國民黨的啦（沒
昨天收穫到了各種精彩到心臟差點停止的畫面
感謝東吳大學政治系學生會精心安排
也感謝鄭麗文主席的熱情回覆
更要感謝所有提問的師生
不管問答是什麼內容
至少昨天有一個還算不錯的對話空間"
549,visible:span[dir='auto'],"東吳和北教大怎麼選。
頭很痛
完全不一樣的兩條路
該選校還是選系
1
/
2"
559,visible:span[dir='auto'],所以學店的定義是什麼 私立都是嗎除了東吳輔大？
564,visible:span[dir='auto'],"蛤？？？
東吳什麼時候縮寫是SU？？？
1
/
2"
575,visible:span[dir='auto'],"為何東吳會計分數不高 卻有人說很好
本人一階有過東吳 在思考要不要拼分科上想問中正中興"
576,visible:span[dir='auto'],"想問五頂大的人脈、資源、眼界等 都會比中師字輩或是東吳輔仁好很多嗎
有沒有實際案例🙌🏻"
581,visible:span[dir='auto'],"還真的有人在外雙溪划船？！
東吳大學 東吳大學"
582,visible:span[dir='auto'],"東吳中文和輔大中文
不管是教授 環境 獎學金 全都不分伯仲
我真的選不出來 教授都很溫柔 我真的都很愛
還是我應該各讀兩年（？）沒有我開玩笑的"
583,visible:span[dir='auto'],"想問一下各位大佬
東吳政治 中正政治 東海政治
師資 資源 讀書風氣
（如果以外交特考為目標的話"
584,visible:span[dir='auto'],"嗨大家 我想問繁星21%有機會上東吳法律嗎
因為大家都說那個最低的%數變動很大🥲"
586,visible:span[dir='auto'],東吳有沒有麻將群啊🥲
589,visible:span[dir='auto'],"東吳太狠了，民總考四題是什麼鬼⋯
1
/
2"
591,visible:span[dir='auto'],什麼意思東吳大學
598,visible:span[dir='auto'],"想問問大家中興、中正以及東吳法律大家會如何抉擇><
1
/
2"
599,visible:span[dir='auto'],"本來晚上要出段考題 但這個世紀大辯論真的太精彩
東吳政治系戰神v.s.彰師大國關奇才
讓大家體驗一下我們以前修課如何怎麼辯怎麼輸 每次都被中斷施法"
617,json:script_json.require[0][3][0].__bbox.require[0][3][1].__bbox.result.data.searchResults.edges[0].node.thread.thread_items[0].post.caption.text,"@meta.ai
你會怎麼介紹東吳大學資料科學系"
